route_id,route,location,url,avg_stars,rating,rating_simple,rating_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,bad_tags,feature_tags,other_tags,skill,good_tags,bad_ind,good_ind,fun_ind,pretty_ind,boulder_ind,rope_ind,trad_ind,sport_ind,tr_ind
107773590,Hades Hemorrhage,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/107773590/hades-hemorrhage,2.9,V3,v3,3,1,13,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,-1.0000000003174137e-5,-4.100000000022419e-4,Start on high crimps and work your way straight up,Pad and someone to hold it so it doesn't slide down slope,hades hemorrhage: start on high crimps and work your way straight up,-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
107773628,Hermes Heel,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/107773628/hermes-heel,2.5,V1,v1,1,1,12,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,"Jump up and grab the jug/flake. Move up and left, taking hint from the climb's name. (Author's note - Seemed harder than V1, but this seems to be the consensus.)",pad and spotter,"hermes heel: jump up and grab the jug/flake. move up and left, taking hint from the climb's name. (author's note - seemed harder than v1, but this seems to be the consensus.)",-,"flake, jug",-,-,-,0,0,0,0,1,0,0,0,0
200297090,Ares' Avoidance,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200297090/ares-avoidance,2,V1,v1,1,1,15,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,"Start on the left crimp and a right-hand finger pocket. Pull up to the first jug and follow a series of jugs and abundant footholds as you ascend. Stay mindful to avoid the ""fallen tree hazard"" to your left, it is off (hopefully will be removed soon). Finish on the top jug to the right of the tree. Downclimb best to walk to the other side and go left down the crack to the big tree.",a pad or two,"ares' avoidance: start on the left crimp and a right-hand finger pocket. pull up to the first jug and follow a series of jugs and abundant footholds as you ascend. stay mindful to avoid the ""fallen tree hazard"" to your left, it is off (hopefully will be removed soon). finish on the top jug to the right of the tree. downclimb best to walk to the other side and go left down the crack to the big tree.",-,"crack, crimp, jug, pocket",-,-,best,0,1,0,0,1,0,0,0,0
200297277,Pandora's Puzzle,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200297277/pandoras-puzzle,2,V1,v1,1,1,15,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,"Start on low crimps and flow upward through a variety of hand options. Stay steady as you ascend straight to the horn jugs, finishing with a satisfying shared top-out with the traverse.",a pad or two or one,"pandora's puzzle: start on low crimps and flow upward through a variety of hand options. stay steady as you ascend straight to the horn jugs, finishing with a satisfying shared top-out with the traverse.",-,"crimp, jug, traverse",-,-,-,0,0,0,0,1,0,0,0,0
200297392,Chimera Climbing,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200297392/chimera-climbing,2,V1,v1,1,1,15,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,"Smaller Boulder to the right of the start is off, start on two good crimps with a right heel hook and left foot smear. Move straight up to small juggy blocks, then keep moving up into crimps, and slightly right, the the big jug and top out.",Pad,"chimera climbing: smaller boulder to the right of the start is off, start on two good crimps with a right heel hook and left foot smear. move straight up to small juggy blocks, then keep moving up into crimps, and slightly right, the the big jug and top out.",-,"crimp, jug",smear,heel hook,good,0,1,0,0,1,0,0,0,0
200297184,Odysseus' Traverse,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200297184/odysseus-traverse,2.7,V2,v2,2,1,15,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,"Start with your left hand on a crimp and your right hand in a finger pocket. Pull up to the first jug and begin a rightward traverse, navigating a variety of footholds and hand options along the slab. Finish on jug horns.",a pad or two,"odysseus' traverse: start with your left hand on a crimp and your right hand in a finger pocket. pull up to the first jug and begin a rightward traverse, navigating a variety of footholds and hand options along the slab. finish on jug horns.",-,"crimp, jug, pocket, slab, traverse",-,-,-,0,0,0,0,1,0,0,0,0
107704871,Zeus Eye,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/107704871/zeus-eye,3.6,V6,v6,6,1,15,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,Start on crimps at the bottom of the socket and move up,pad,zeus eye: start on crimps at the bottom of the socket and move up,-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
200270155,Icarus Arete,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200270155/icarus-arete,3,V4,v4,4,1,7,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,Stand start on right hand pocket and left hand sloper Sidepull crimp. Go straight up,Pads,icarus arete: stand start on right hand pocket and left hand sloper sidepull crimp. go straight up,-,"arete, crimp, pocket, sloper",-,-,-,0,0,0,0,1,0,0,0,0
200262438,Unknown (Apollo’s Chariot),3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200262438/unknown-apollos-chariot,3,V6-7,v7,7,1,12,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,Crouch start on right hand crimp and left hand pinch. Traverse leftish and do long move to the lip. SDS is a projectgraded this based off darth graderWonder if it’s been done,Pad that slowly slides down the hill.,unknown (apollo’s chariot): crouch start on right hand crimp and left hand pinch. traverse leftish and do long move to the lip. sds is a projectgraded this based off darth graderwonder if it’s been done,-,"crimp, traverse",-,-,-,0,0,0,0,1,0,0,0,0
200270193,The Minotaur,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Bethlehem > Zeus Eye Boulder,https://www.mountainproject.com/route/200270193/the-minotaur,3,V10,v10,10,1,12,-81.36242,35.17467,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,SDS on sloper side pull and good side pull. Go straight up and finish on Icarus Arete. Def a classic!,-,the minotaur: sds on sloper side pull and good side pull. go straight up and finish on icarus arete. def a classic!,-,"arete, sloper",-,-,"classic, good",0,1,0,0,1,0,0,0,0
107726854,Classic Overhang,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Classics Patio > Classic Overhang Boulder,https://www.mountainproject.com/route/107726854/classic-overhang,3,V2,v2,2,1,20,-81.36209,35.17503,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,3.300000000052705e-4,3.600000000005821e-4,The crack is on for this variation. Look for feet on the face to make the crux easier,Pad and a friend to move it for long traverse,classic overhang: the crack is on for this variation. look for feet on the face to make the crux easier,-,"crack, crux, face",-,-,"classic, easier",0,1,0,0,1,0,0,0,0
107704884,Classic Overhang Direct,3. Piedmont Region > Crowders Mountain > Dixon School Boulders > Lower Dixon > Classics Patio > Classic Overhang Boulder,https://www.mountainproject.com/route/107704884/classic-overhang-direct,3.3,V3,v3,3,1,20,-81.36209,35.17503,3. Piedmont Region,Crowders Mountain,Dixon School Boulders,NA,0,0,To stick to the V3 rating stick to the face (not the juggy crack) and head straight up,pad,classic overhang direct: to stick to the v3 rating stick to the face (not the juggy crack) and head straight up,-,"crack, face, jug",-,-,classic,0,1,0,0,1,0,0,0,0
