116958137,Protection,Top Rope or static line,Protection`Top Rope or static line
118889444,Description,"5 feet or so to the right of Gyrate, stand start on the large flat boulder, middle of the Lichen Boulder face. Work some horizontals up to the engaging nature lover’s topout. According to the guide book the tree is on, if you like. Kind of a goofy topout, and highball, so heads up. Fun climb, though, and a really great wall.","Description`5 feet or so to the right of Gyrate, stand start on the large flat boulder, middle of the Lichen Boulder face. Work some horizontals up to the engaging nature lover’s topout. According to the guide book the tree is on, if you like. Kind of a goofy topout, and highball, so heads up. Fun climb, though, and a really great wall."
118889444,Location,"Lichen Boulder, middle of face, stand start on the block.","Location`Lichen Boulder, middle of face, stand start on the block."
118750549,Description,work hard not to dab on the ground.,Description`work hard not to dab on the ground.
118750549,Location,Start under the roof on triangular shelf.  Work directly up to the the shelf about 6/7ft off the ground and top out directly.,Location`Start under the roof on triangular shelf.  Work directly up to the the shelf about 6/7ft off the ground and top out directly.
118750549,Protection,"Crash Pad, and Rug/scratchpad","Protection`Crash Pad, and Rug/scratchpad"
112418345,Description,Start on the large triangular feature and move up and to the left to the crack. Top out through the crack.,Description`Start on the large triangular feature and move up and to the left to the crack. Top out through the crack.
112418345,Location,On the north side of the Stigmata boulder,Location`On the north side of the Stigmata boulder
112418345,Protection,Pads and a spotter,Protection`Pads and a spotter
107686114,Description,"Sit start to the left side of the boulder, under a bulge, with left hand small sidepull and right hand gastoning in the obvious large diagonal jug...move up past the big shelf and giant fin/jug edge to a good edge at the top out. Stand start is a V0- and both are great beginner routes.","Description`Sit start to the left side of the boulder, under a bulge, with left hand small sidepull and right hand gastoning in the obvious large diagonal jug...move up past the big shelf and giant fin/jug edge to a good edge at the top out. Stand start is a V0- and both are great beginner routes."
107686114,Location,"Left side of Fireworks Boulder, in the downhill face.","Location`Left side of Fireworks Boulder, in the downhill face."
107686114,Protection,Crashpad,Protection`Crashpad
107815087,Description,Start on jugs on right arete. Look for the good holds for easy top-out,Description`Start on jugs on right arete. Look for the good holds for easy top-out
107815087,Protection,pads and good friends,Protection`pads and good friends
118072728,Description,Low-start on incut flakes. Overcome the small bulge and climb right-facing ramp / flakes up the face.,Description`Low-start on incut flakes. Overcome the small bulge and climb right-facing ramp / flakes up the face.
118072728,Location,"East face of the Ladder Boulder, just left of Step Ladder.","Location`East face of the Ladder Boulder, just left of Step Ladder."
107778350,Description,SDS matched on jug to the left of the dihedral. Work up and right through dihedral to top out. Very thoughtful for the grade. Awkward and fun.,Description`SDS matched on jug to the left of the dihedral. Work up and right through dihedral to top out. Very thoughtful for the grade. Awkward and fun.
107778350,Location,Dihedral of White Stripes boulder,Location`Dihedral of White Stripes boulder
107778350,Protection,Pad - flat surface,Protection`Pad - flat surface
107773590,Description,Start on high crimps and work your way straight up,Description`Start on high crimps and work your way straight up
107773590,Location,Around the corner to the left from Zeus Eye,Location`Around the corner to the left from Zeus Eye
107773590,Protection,Pad and someone to hold it so it doesn't slide down slope,Protection`Pad and someone to hold it so it doesn't slide down slope
118624252,Description,Start in a double undercling on the right side of the south face.  Follow jugs to the top.,Description`Start in a double undercling on the right side of the south face.  Follow jugs to the top.
113663191,Description,a far left problem on the mushroom boulder. Two hands start on bulb close to the ground using feet out right work your way up along the various cracks to a horn for the top out.,Description`a far left problem on the mushroom boulder. Two hands start on bulb close to the ground using feet out right work your way up along the various cracks to a horn for the top out.
