ID,h,l,s,median_hex,area,radius,X,Y
2703,212.72612270714737,0.4392156862745098,0.6874937717987046,#2369BD,2.3646439217882484,0.48947780444903216,181.73070985337523,152.00465407193494
2716,212.90322580645162,0.4392156862745098,0.688888888888889,#2369BD,5.919204778573051,0.7744293604883555,141.161190927318,112.36162298317709
2763,212.76315789473685,0.44019607843137254,0.6838168181277036,#2369BD,1.8857671700186165,0.4371134426440668,215.21440068602595,183.307678400723
2852,212.76315789473685,0.44019607843137254,0.6838168181277036,#2369BD,0.7491691287151578,0.27551171094840726,223.08025635738574,183.3577807532951
2907,212.72727272727272,0.4392156862745098,0.6875,#2369BD,5.947590301851273,0.7762840261162534,218.65738362727126,182.39163781234524
2929,212.72727272727272,0.4392156862745098,0.6875,#2369BD,1.4938194162672134,0.38904440801031975,219.4710132770249,179.6542690400142
2965,212.72727272727272,0.4392156862745098,0.6875,#2369BD,4.764600961792506,0.6948057347433436,152.881480410272,119.79679959661831
3032,212.72727272727272,0.4392156862745098,0.6875,#2369BD,176.19436384243846,4.225188930169228,211.87051185864402,174.89382557026326
3051,212.72727272727272,0.4392156862745098,0.6875,#2369BD,619.0432980493008,7.919734824109431,195.21842712983002,160.0302577575306
3052,212.72727272727272,0.4392156862745098,0.6875,#2369BD,167.3407454813552,4.117664678402322,182.35236205717544,141.63789027304838
3056,212.72727272727272,0.4392156862745098,0.6875,#2369BD,587.0685985762872,7.712488916491087,162.90520222516994,131.86979130032194
2573,212.90322580645162,0.4411764705882353,0.688888888888889,#2369BE,1.0103836258094123,0.31995822367904,203.09741644691982,176.16907050688047
2751,212.90322580645162,0.4411764705882353,0.688888888888889,#2369BE,0.9809343850686223,0.31526089667229834,174.69580320577208,145.65696132783302
2845,212.76315789473685,0.4411764705882353,0.6889222503160557,#2369BE,6.5373599168205825,0.8138630380280433,205.8704519834625,182.54282104958565
2858,212.90322580645162,0.4411764705882353,0.688888888888889,#2369BE,2.689371331022331,0.5220060215293996,179.57680023091552,155.1480331740998
2860,212.90322580645162,0.4411764705882353,0.688888888888889,#2369BE,12.55863119586957,1.1280316386046505,171.35150806924202,145.99665007967886
2927,212.90322580645162,0.4411764705882353,0.688888888888889,#2369BE,24.59245978159995,1.578523719729385,177.27272557635627,151.26701952362944
2817,212.90322580645162,0.44313725490196076,0.6902654867256637,#2369BF,10.785318088245326,1.0453617530119093,136.97434539579135,125.66705376724366
368,213.91304347826087,0.4372549019607843,0.6771300448430493,#2466BB,8.138995869687419,0.9081039010910743,190.99994005994972,124.53614077692248
367,213.91304347826087,0.4392156862745098,0.6785714285714285,#2466BC,8.138995869687989,0.9081039010911061,191.00005994005022,133.46385922307758
371,213.91304347826087,0.4392156862745098,0.6785714285714285,#2466BC,8.13229427302643,0.9077299606550633,191.00072288367073,137.92699556248422
